fact_key,fact_index,prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,copy_strict@0.95,copy_strict@0.7,copy_strict@0.8,copy_strict@0.9,copy_soft_k1@0.5,copy_soft_k2@0.5,copy_soft_k3@0.5,entropy_collapse,is_answer,p_top1,p_top5,p_answer,answer_minus_uniform,semantic_margin_ok,teacher_entropy_bits,kl_to_final_bits,kl_to_final_bits_norm_temp,answer_rank,topk_jaccard_raw_norm@50,topk_jaccard_consecutive@50,cos_to_final,cos_to_answer,cos_to_prompt_max,geom_crossover,echo_mass_prompt,answer_mass,answer_minus_echo_mass,mass_ratio_ans_over_prompt,topk_prompt_mass@50,control_margin,resid_norm_ratio,delta_resid_cos,answer_logit_gap,answer_vs_top1_gap
Germany→Berlin,0,pos,orig,11,15,⟨NEXT⟩,16.955419540405273,16.955419540405273,fur,8.642316970508546e-05, Midwest,8.299996989080682e-05,GetValue,7.281680882442743e-05,iants,7.189077587099746e-05,孩子的,7.112450111890212e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996147447745898,False,False,,,,False,False,False,False,False,8.642316970508546e-05,0.00038525520358234644,3.2126840778801125e-06,-3.369034540485515e-06,,3.1225837383336885,12.930014791640955,,125457,,,-0.10225268453359604,,,,,,,,,,,,,-3.292149066925049
Germany→Berlin,0,pos,orig,12,15,⟨NEXT⟩,16.954151153564453,16.954151153564453, Midwest,8.251270628534257e-05,iants,8.151497604558244e-05,GetValue,7.584561535622925e-05,孩子的,7.284915773198009e-05,agi,7.229156472021714e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996149859798606,False,False,,,,False,False,False,False,False,8.251270628534257e-05,0.00038501399103552103,2.978436668854556e-06,-3.6032819495110712e-06,,3.1225837383336885,12.932440434948724,,130012,,,-0.11115597933530807,,,,,,,,,,,,,-3.3215537071228027
Germany→Berlin,0,pos,orig,13,15,⟨NEXT⟩,16.95838737487793,16.95838737487793, Midwest,8.696925215190277e-05,fur,8.220814925152808e-05,aget,7.454320439137518e-05,iants,6.920134910615161e-05,操作,6.877871055621654e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996182993345428,False,False,,,,False,False,False,False,False,8.696925215190277e-05,0.0003817006363533437,2.9314930998225464e-06,-3.650225518543081e-06,,3.1225837383336885,12.918435543723664,,131205,,,-0.11762632429599762,,,,,,,,,,,,,-3.3900429010391235
Germany→Berlin,0,pos,orig,14,15,⟨NEXT⟩,16.942779541015625,16.942779541015625, Midwest,9.787479939404875e-05,ondon,8.744358638068661e-05,agi,8.065783913480118e-05,孩子的,8.04106894065626e-05,蚌,7.942142110550776e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995741916645784,False,False,,,,False,False,False,False,False,9.787479939404875e-05,0.0004258083354216069,3.036397856703843e-06,-3.5453207616617843e-06,,3.1225837383336885,12.937426555962539,,127689,,,-0.1296447515487671,,,,,,,,,,,,,-3.4730172753334045
Germany→Berlin,0,pos,orig,15,15,⟨NEXT⟩,16.943273544311523,16.943273544311523, Midwest,9.386309830006212e-05,蚌,8.478684321744367e-05,截,7.580606325063854e-05, knit,7.334540714509785e-05,iants,6.945653149159625e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996027420565952,False,False,,,,False,False,False,False,False,9.386309830006212e-05,0.00039725794340483844,2.83365238828992e-06,-3.7480662300757072e-06,,3.1225837383336885,12.948507742122931,,131564,,,-0.1116744801402092,,,,,,,,,,,,,-3.5002708435058594
Germany→Berlin,0,pos,orig,16,15,⟨NEXT⟩,16.910890579223633,16.910890579223633, Midwest,0.0001077533233910799,aget,9.15878263185732e-05,巡回,8.433902257820591e-05, cod,8.051184704527259e-05,agi,7.856419688323513e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995572437837836,False,False,,,,False,False,False,False,False,0.0001077533233910799,0.00044275622349232435,2.888462176997564e-06,-3.6932564413680635e-06,,3.1225837383336885,12.982761182729975,,127441,,,-0.15687811374664307,,,,,,,,,,,,,-3.6191202998161316
Germany→Berlin,0,pos,orig,17,15,⟨NEXT⟩,16.91762924194336,16.91762924194336,agi,0.00011051190813304856,濯,8.608539792476222e-05, knit,8.436258940491825e-05,截,8.202155004255474e-05, Midwest,7.981414091773331e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999557204413577,False,False,,,,False,False,False,False,False,0.00011051190813304856,0.0004427956009749323,2.8744677820213838e-06,-3.7072508363442435e-06,,3.1225837383336885,13.00708640886801,,128340,,,-0.12126746773719788,,,,,,,,,,,,,-3.649255633354187
Germany→Berlin,0,pos,orig,18,15,⟨NEXT⟩,16.917255401611328,16.917255401611328,截,0.00011779726628446952, Midwest,9.728426084620878e-05, knit,7.959477079566568e-05,孩子的,7.655465742573142e-05,GetValue,7.335275586228818e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995554162887856,False,False,,,,False,False,False,False,False,0.00011779726628446952,0.0004445837112143636,4.301376520743361e-06,-2.2803420976222665e-06,,3.1225837383336885,13.000449254405913,,98701,,,-0.11711291968822479,,,,,,,,,,,,,-3.3100301027297974
Germany→Berlin,0,pos,orig,19,15,⟨NEXT⟩,16.87343406677246,16.87343406677246, cod,0.00016064158990047872,截,0.00012603974028024822,ogn,0.0001226513704750687,缚,9.976929140975699e-05,孩子的,9.803768625715747e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993928603216773,False,False,,,,False,False,False,False,False,0.00016064158990047872,0.000607139605563134,5.146068360772915e-06,-1.435650257592712e-06,,3.1225837383336885,13.034400005547438,,78581,,,-0.09570418298244476,,,,,,,,,,,,,-3.4409428536891937
Germany→Berlin,0,pos,orig,20,15,⟨NEXT⟩,16.902931213378906,16.902931213378906,截,0.00012292663450352848, reproduction,0.00011135482782265171,繁殖,0.00011061252735089511,GetValue,8.749482367420569e-05,adera,8.556981629226357e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994820413703565,False,False,,,,False,False,False,False,False,0.00012292663450352848,0.000517958658747375,4.820356934942538e-06,-1.7613616834230894e-06,,3.1225837383336885,12.965740403739385,,86995,,,-0.12014247477054596,,,,,,,,,,,,,-3.238739788532257
Germany→Berlin,0,pos,orig,21,15,⟨NEXT⟩,16.881227493286133,16.881227493286133,截,0.00013012863928452134,fur,0.00010320528963347897,wave,9.695308835944161e-05, wave,9.442921145819128e-05,缚,8.924746362026781e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994860363076441,False,False,,,,False,False,False,False,False,0.00013012863928452134,0.000513963692355901,6.862964710308006e-06,2.8124609194237875e-07,,3.1225837383336885,12.999084400088666,,50761,,,-0.09874308109283447,,,,,,,,,,,,,-2.94238393753767
Germany→Berlin,0,pos,orig,22,15,⟨NEXT⟩,16.746570587158203,16.746570587158203,截,0.0001851035194704309,ogn,0.0001466867106501013,开发区,0.0001340831076959148,nte,0.00013154400221537799,园,0.00013152720930520445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999271055450663,False,False,,,,False,False,False,False,False,0.0001851035194704309,0.0007289445493370295,1.0265176570101175e-05,3.683457951735548e-06,,3.1225837383336885,13.058659190347543,,24990,,,-0.11004083603620529,,,,,,,,,,,,,-2.8921580612659454
Germany→Berlin,0,pos,orig,23,15,⟨NEXT⟩,16.79026222229004,16.79026222229004,巡回,0.00015170012193266302,ond,0.00014402343367692083,园,0.00012039620196446776,ondon,0.00011914879723917693,窄,0.00011824970715679228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99934648173803,False,False,,,,False,False,False,False,False,0.00015170012193266302,0.0006535183056257665,9.202220098813996e-06,2.6205014804483684e-06,,3.1225837383336885,12.965406069466107,,30098,,,-0.18070584535598755,,,,,,,,,,,,,-2.802460864186287
Germany→Berlin,0,pos,orig,24,15,⟨NEXT⟩,16.649444580078125,16.649444580078125,巡回,0.0003810817142948508, handic,0.00023158259864430875,ond,0.00019442549091763794,险,0.00017926434520632029,联,0.00017876524361781776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9988348806073191,False,False,,,,False,False,False,False,False,0.0003810817142948508,0.0011651194654405117,1.8432016076985747e-05,1.185029745862012e-05,,3.1225837383336885,13.155257029822959,,8027,,,-0.14876151084899902,,,,,,,,,,,,,-3.0289247035980225
Germany→Berlin,0,pos,orig,25,15,⟨NEXT⟩,16.71055030822754,16.71055030822754,巡回,0.00021352697513066232, handic,0.00019755707762669772,�,0.00017781277711037546, [=,0.0001672494545346126,中心城市,0.0001601763942744583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990836773213232,False,False,,,,False,False,False,False,False,0.00021352697513066232,0.0009163226932287216,1.4135185665509198e-05,7.553467047143571e-06,,3.1225837383336885,13.035195253325028,,13525,,,-0.18061774969100952,,,,,,,,,,,,,-2.7150959372520447
Germany→Berlin,0,pos,orig,26,15,⟨NEXT⟩,16.53628921508789,16.53628921508789,arked,0.00032201502472162247,中心城市,0.00031032293918542564,SB,0.0002952006470877677,险,0.0002520677517168224, Mathematical,0.0002470584004186094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9985733352368698,False,False,,,,False,False,False,False,False,0.00032201502472162247,0.0014266646467149258,1.8458977137925103e-05,1.1877258519559477e-05,,3.1225837383336885,13.183130602013595,,9029,,,-0.17850783467292786,,,,,,,,,,,,,-2.859047532081604
Germany→Berlin,0,pos,orig,27,15,⟨NEXT⟩,16.449357986450195,16.449357986450195,险,0.0005350553547032177,arked,0.0003365407756064087,中心城市,0.0002847559517249465,话,0.0002564226742833853, generated,0.000233254671911709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9983539705717703,False,False,,,,False,False,False,False,False,0.0005350553547032177,0.001646029413677752,1.4197918062563986e-05,7.616199444198358e-06,,3.1225837383336885,13.176205892559254,,15102,,,-0.19527152180671692,,,,,,,,,,,,,-3.629274845123291
Germany→Berlin,0,pos,orig,28,15,⟨NEXT⟩,16.44706916809082,16.44706916809082, reflect,0.000524769420735538,险,0.00044005480594933033, fractions,0.0003835171810351312, generated,0.000285798916593194,麦,0.0002829863806255162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9980828732950613,False,False,,,,False,False,False,False,False,0.000524769420735538,0.0019171268213540316,1.3458539797284175e-05,6.8768211789185474e-06,,3.1225837383336885,13.145250391265156,,16359,,,-0.21248579025268555,,,,,,,,,,,,,-3.6633450984954834
Germany→Berlin,0,pos,orig,29,15,⟨NEXT⟩,15.679265022277832,15.679265022277832, reflect,0.0018776357173919678,险,0.001707220682874322,麦,0.0016079387860372663,ertools,0.0014111233176663518, crit,0.0013199810637161136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.992076100432314,False,False,,,,False,False,False,False,False,0.0018776357173919678,0.007923899218440056,1.7070668036467396e-05,1.048894941810177e-05,,3.1225837383336885,13.785643614156704,,12133,,,-0.20673632621765137,,,,,,,,,,,,,-4.700407147407532
Germany→Berlin,0,pos,orig,30,15,⟨NEXT⟩,15.437422752380371,15.437422752380371,ertools,0.0037379092536866665,险,0.0018522257450968027, reflect,0.0017031857278198004,cast,0.0015062898164615035,casts,0.0012807371094822884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9899196523474529,False,False,,,,False,False,False,False,False,0.0037379092536866665,0.010080347768962383,9.379315997648519e-06,2.7975973792828912e-06,,3.1225837383336885,14.207854142718865,,23097,,,-0.18186625838279724,,,,,,,,,,,,,-5.987774610519409
Germany→Berlin,0,pos,orig,31,15,⟨NEXT⟩,14.967225074768066,14.967225074768066,ertools,0.007610180880874395, reflect,0.004342773929238319,麦,0.0032215327955782413,sep,0.0018521393649280071,铸,0.0017209509387612343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9812524220906198,False,False,,,,False,False,False,False,False,0.007610180880874395,0.01874757744371891,6.925408797542332e-06,3.4369017917670446e-07,,3.1225837383336885,14.782932482396339,,27292,,,-0.14114387333393097,,,,,,,,,,,,,-7.002045035362244
Germany→Berlin,0,pos,orig,32,15,⟨NEXT⟩,13.844420433044434,13.844420433044434,ertools,0.008723633363842964,boat,0.006350368726998568, total,0.006187180057168007, reflect,0.005927661899477243,guards,0.005158452317118645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9676527036353946,False,False,,,,False,False,False,False,False,0.008723633363842964,0.03234729543328285,1.0856932703973143e-06,-5.496025347968313e-06,,3.1225837383336885,15.935476280945261,,62416,,,-0.10862475633621216,,,,,,,,,,,,,-8.991572767496109
Germany→Berlin,0,pos,orig,33,15,⟨NEXT⟩,11.77631664276123,11.77631664276123, reflect,0.033577654510736465,ност,0.02255851961672306,ertools,0.021985048428177834,_PT,0.02082429826259613,boat,0.01158918533474207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8894652938470244,False,False,,,,False,False,False,False,False,0.033577654510736465,0.11053470522165298,4.950488801114261e-07,-6.086669738254201e-06,,3.1225837383336885,18.18038783643681,,53656,,,-0.0961092859506607,,,,,,,,,,,,,-11.124714449048042
Germany→Berlin,0,pos,orig,34,15,⟨NEXT⟩,12.554685592651367,12.554685592651367,ertools,0.017564520239830017, Stephens,0.015513855963945389,ynn,0.015346411615610123,_PT,0.00971605721861124,三条,0.00921077560633421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.932648379355669,False,False,,,,False,False,False,False,False,0.017564520239830017,0.06735162436962128,6.611843446080456e-07,-5.920534273757582e-06,,3.1225837383336885,17.54521050338063,,54983,,,-0.008455706760287285,,,,,,,,,,,,,-10.187358498573303
Germany→Berlin,0,pos,orig,35,15,⟨NEXT⟩,14.536700248718262,14.536700248718262, Stephens,0.009737333282828331,ynn,0.005210796371102333, Morr,0.003024204634130001,GIN,0.0028588897548615932, '?',0.0027880039997398853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9763807719573379,False,False,,,,False,False,False,False,False,0.009737333282828331,0.02361922897398472,1.7101663161156466e-06,-4.871552302249981e-06,,3.1225837383336885,15.494937905245951,,60850,,,0.045247942209243774,,,,,,,,,,,,,-8.647131502628326
Germany→Berlin,0,pos,orig,36,15,⟨NEXT⟩,14.897834777832031,14.897834777832031,唱,0.0036497244145721197,_additional,0.002546330913901329,/web,0.002164288191124797, bothering,0.0019493424333631992,embedded,0.001814593793824315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9878757202532142,False,False,,,,False,False,False,False,False,0.0036497244145721197,0.012124279513955116,2.8176602882012958e-06,-3.7640583301643315e-06,,3.1225837383336885,15.17647556685148,,51431,,,0.0369286984205246,,,,,,,,,,,,,-7.166500091552734
Germany→Berlin,0,pos,no_filler,0,14,⟨NEXT⟩,16.96771240234375,16.96771240234375,iants,7.679491682210937e-05,繁殖,7.423968054354191e-05,fur,7.39620445528999e-05,strup,6.96513889124617e-05,清洗,6.898354331497103e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999636368425854,False,False,,,,False,False,False,False,False,7.679491682210937e-05,0.0003636315814219415,2.884322384488769e-06,-3.6973962338768584e-06,,2.425700749974441,14.596190968367086,,132945,,,-0.06032445281744003,,,,,,,,,,,,,-3.2818484902381897
Germany→Berlin,0,pos,no_filler,1,14,⟨NEXT⟩,16.967857360839844,16.967857360839844,iants,7.685455057071522e-05,fur,7.514317985624075e-05,繁殖,7.388975063804537e-05, luk,6.937002035556361e-05,strup,6.819315603934228e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996365493425401,False,False,,,,False,False,False,False,False,7.685455057071522e-05,0.00036345067201182246,2.8888507586088963e-06,-3.692867859756731e-06,,2.425700749974441,14.597972708630024,,132832,,,-0.05720285698771477,,,,,,,,,,,,,-3.2810558676719666
Germany→Berlin,0,pos,no_filler,2,14,⟨NEXT⟩,16.967803955078125,16.967803955078125,iants,7.895272574387491e-05,fur,7.69498510635458e-05,繁殖,7.509694842156023e-05, luk,6.991195550654083e-05,清洗,6.944302003830671e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996296454992262,False,False,,,,False,False,False,False,False,7.895272574387491e-05,0.0003703545080497861,2.893627652156283e-06,-3.688090966209344e-06,,2.425700749974441,14.60216358186625,,132747,,,-0.05743226408958435,,,,,,,,,,,,,-3.306338369846344
Germany→Berlin,0,pos,no_filler,3,14,⟨NEXT⟩,16.96802520751953,16.96802520751953,iants,7.942912634462118e-05,fur,7.834429561626166e-05,繁殖,7.47419471736066e-05, luk,7.208716124296188e-05,清洗,6.907218630658463e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999626325283316,False,False,,,,False,False,False,False,False,7.942912634462118e-05,0.00037367470213212073,2.9291391001606826e-06,-3.6525795182049447e-06,,2.425700749974441,14.603831125649016,,132159,,,-0.055504318326711655,,,,,,,,,,,,,-3.3001567125320435
Germany→Berlin,0,pos,no_filler,4,14,⟨NEXT⟩,16.96822738647461,16.96822738647461,fur,7.91539132478647e-05,iants,7.760783773846924e-05,繁殖,7.450066186720505e-05, luk,7.107843703124672e-05,清洗,6.802004645578563e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996296391036594,False,False,,,,False,False,False,False,False,7.91539132478647e-05,0.00037036091089248657,2.9240620733617106e-06,-3.6576565450039166e-06,,2.425700749974441,14.606518182586097,,132264,,,-0.05217059701681137,,,,,,,,,,,,,-3.2984203100204468
Germany→Berlin,0,pos,no_filler,5,14,⟨NEXT⟩,16.968093872070312,16.968093872070312,繁殖,7.535217446275055e-05,fur,7.519300561398268e-05,iants,7.322891906369478e-05, luk,6.880294677102938e-05,清洗,6.651856529060751e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996409043887979,False,False,,,,False,False,False,False,False,7.535217446275055e-05,0.0003590956039261073,2.9272794108692324e-06,-3.654439207496395e-06,,2.425700749974441,14.601548571906765,,132231,,,-0.05760715901851654,,,,,,,,,,,,,-3.2480992674827576
Germany→Berlin,0,pos,no_filler,6,14,⟨NEXT⟩,16.967769622802734,16.967769622802734,iants,8.165696635842323e-05,繁殖,7.223079592222348e-05,fur,7.007570093264803e-05,strup,6.886299524921924e-05,清洗,6.757875235052779e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999639594789187,False,False,,,,False,False,False,False,False,8.165696635842323e-05,0.00036040518898516893,2.9896032174292486e-06,-3.5921154009363787e-06,,2.425700749974441,14.60941712214904,,131051,,,-0.057373084127902985,,,,,,,,,,,,,-3.3073864579200745
Germany→Berlin,0,pos,no_filler,7,14,⟨NEXT⟩,16.966524124145508,16.966524124145508,iants,7.424884825013578e-05,孩子的,7.227231253637001e-05,fur,7.134451880119741e-05, round,6.812763604102656e-05,繁殖,6.714752817060798e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996468591562007,False,False,,,,False,False,False,False,False,7.424884825013578e-05,0.00035314084379933774,2.715546088438714e-06,-3.866172529926913e-06,,2.425700749974441,14.617826385845628,,135749,,,-0.051699694246053696,,,,,,,,,,,,,-3.3084293603897095
Germany→Berlin,0,pos,no_filler,8,14,⟨NEXT⟩,16.96539306640625,16.96539306640625,iants,7.98218825366348e-05,fur,7.288330380106345e-05,操作,6.594864680664614e-05,截,6.555816798936576e-05,孩子的,6.358492828439921e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996522030705819,False,False,,,,False,False,False,False,False,7.98218825366348e-05,0.0003477969439700246,2.846564257197315e-06,-3.7351543611683124e-06,,2.425700749974441,14.645739858011265,,133514,,,-0.031415242701768875,,,,,,,,,,,,,-3.3336848616600037
Germany→Berlin,0,pos,no_filler,9,14,⟨NEXT⟩,16.968063354492188,16.968063354492188,fur,8.125234307954088e-05,iants,7.403611380141228e-05,繁殖,6.440591823775321e-05, luk,6.218393536983058e-05, Midwest,5.998989217914641e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996581317973323,False,False,,,,False,False,False,False,False,8.125234307954088e-05,0.00034186820266768336,2.698363005038118e-06,-3.883355613327509e-06,,2.425700749974441,14.651390519988013,,136346,,,-0.037119824439287186,,,,,,,,,,,,,-3.404914379119873
